id,name,album,artists,main_artist,genres,year,release_date,popularity,explicit,record_label,playlists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
4G5Uel05542IHjKJJRTM8O,our gradation,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,15,0,avex pictures,The_Dangers_In_My_Heart,0.461,0.061,7,-26.321,1,0.0374,0.985,0.862,0.122,0.234,75.037,3,125690
6ixWjcP2EWQQpHw8Bz5KsL,sigh…,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,11,0,avex pictures,The_Dangers_In_My_Heart,0.82,0.283,0,-8.654,1,0.0882,0.0308,0.102,0.0745,0.871,100.003,4,81520
2dRtpuFuxJlAKS8Gf32QJv,gentle ending,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,17,0,avex pictures,The_Dangers_In_My_Heart,0.725,0.0982,5,-22.297,1,0.0426,0.988,0.948,0.089,0.186,100.005,4,113853
5CO6euIDZ4jge0a7nqsVVG,go straight,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,20,0,avex pictures,The_Dangers_In_My_Heart,0.369,0.0413,2,-22.959,1,0.05,0.977,0.0915,0.118,0.077,70.128,5,74570
4qtBBH7SNNtrcNH4iXyKKU,grow apart?,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,18,0,avex pictures,The_Dangers_In_My_Heart,0.461,0.216,11,-24.542,0,0.0321,0.984,0.894,0.115,0.51,179.912,3,106552
6XEi1D0pK8rU1Yj11ARhFY,happiness,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,25,0,avex pictures,The_Dangers_In_My_Heart,0.577,0.268,3,-18.279,0,0.0584,0.895,0.946,0.287,0.599,180.068,4,140101
6E2akbIZA6dqWYFyM19ClS,from the bottom of my heart,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,21,0,avex pictures,The_Dangers_In_My_Heart,0.298,0.063,0,-19.894,1,0.0499,0.986,0.935,0.127,0.0424,139.821,4,106010
03MpxiFkwFQVwaM9la2Yyn,hearts get closer,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,29,0,avex pictures,The_Dangers_In_My_Heart,0.602,0.0431,2,-25.689,1,0.0467,0.966,0.83,0.0796,0.062,139.979,5,95688
7m24ko8usViPQ44OVZzo0i,gentle heart,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,23,0,avex pictures,The_Dangers_In_My_Heart,0.694,0.0385,6,-24.589,1,0.062,0.987,0.964,0.0971,0.075,120.046,4,107210
3ogMHJ2TPI92KU5z1BTL1X,restless heart,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,25,0,avex pictures,The_Dangers_In_My_Heart,0.477,0.211,5,-17.922,1,0.0348,0.966,0.932,0.0895,0.132,149.989,4,133749
09Yec4EIwKbgq61nbyly6I,bad vibes,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,20,0,avex pictures,The_Dangers_In_My_Heart,0.284,0.121,1,-23.262,1,0.0358,0.983,0.822,0.118,0.406,66.223,4,95560
2vdPsBAoFBoyb7qWQyoSEc,upset!,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,13,0,avex pictures,The_Dangers_In_My_Heart,0.686,0.894,10,-5.519,0,0.042,0.00282,0.627,0.0632,0.982,139.988,4,101397
4gwE7GFCR4TXLrd8wP1JkN,happy days,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,14,0,avex pictures,The_Dangers_In_My_Heart,0.865,0.336,0,-11.657,1,0.0882,0.574,0.923,0.114,0.969,110.01,4,113301
52CX0y6812kzZzKy742yyb,explanation,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,11,0,avex pictures,The_Dangers_In_My_Heart,0.738,0.654,11,-9.361,1,0.0643,0.00112,0.895,0.211,0.573,140.036,4,61130
2dUF0TVPkJAsZGXZbyyRZJ,in the classroom,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,13,0,avex pictures,The_Dangers_In_My_Heart,0.723,0.251,0,-10.958,1,0.0413,0.878,0.906,0.0824,0.609,120.036,4,70330
02aS18j3lIbwxZFwynd80x,snuggling up,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,19,0,avex pictures,The_Dangers_In_My_Heart,0.712,0.074,2,-22.17,1,0.405,0.993,0.907,0.0873,0.651,179.969,4,91674
7gfoX9ahfEnJbMBn0XwsYB,sadness,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,21,0,avex pictures,The_Dangers_In_My_Heart,0.557,0.00972,7,-23.91,1,0.0449,0.99,0.949,0.0885,0.307,60.408,4,113429
35AVkFesPfwWH4f2z2Xfkn,what should I do?,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,20,0,avex pictures,The_Dangers_In_My_Heart,0.599,0.137,9,-21.336,0,0.0619,0.989,0.94,0.138,0.0459,140.06,4,99760
2KZbHTYHSW4ch352aTEyaw,it begins,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,24,0,avex pictures,The_Dangers_In_My_Heart,0.746,0.134,2,-22.809,1,0.042,0.979,0.965,0.144,0.291,119.983,4,200320
1BTu44LGN8ecVjQUktWOFL,conflict,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,19,0,avex pictures,The_Dangers_In_My_Heart,0.763,0.243,7,-13.606,1,0.0524,0.983,0.892,0.0976,0.327,80.043,4,125757
5W5duoOxiCtmrVjdSX3ljX,true feeling,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,17,0,avex pictures,The_Dangers_In_My_Heart,0.397,0.456,5,-9.381,1,0.0299,0.783,0.32,0.323,0.083,74.913,4,131704
0AnMjJ7ny5oDPeO7XtaFan,can't stop looking at you,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,20,0,avex pictures,The_Dangers_In_My_Heart,0.376,0.339,2,-9.98,1,0.0351,0.638,0.351,0.134,0.0819,119.782,4,174757
56BZSVROHDzuiYM8C2Zv3y,FUNK INFERNAL,FUNK INFERNAL,DYGO;Mxng0,DYGO,"phonk,brazilian phonk",2024,2024-09-27,72,0,Tribal Trap,Phonk,0.6,0.977,7,-1.675,1,0.165,0.0061,0.916,0.171,0.376,130.068,4,90000
0OsIJ1ZY3fZIb5utt4j2jH,SPACE! - Slowed,SPACE!,NAOMI;DRAWMEDEATH,NAOMI,"phonk,brazilian phonk",2024,2024-04-26,59,0,NAOMI,Phonk,0.733,0.878,11,0.022,1,0.0317,0.00105,0.377,0.105,0.962,112.523,4,102861
62dL2rUkI4T7mAgwCVclJi,恋してる自分すら愛せるんだ,恋してる自分すら愛せるんだ,こはならむ,こはならむ,"anime,j-pop",2024,2024-01-08,46,0,avex trax,The_Dangers_In_My_Heart,0.719,0.566,7,-6.763,1,0.0536,0.447,0.0,0.105,0.588,127.988,4,212317
4JuliEnH9EGveGSeGNBtoG,†countdown to death†,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,15,0,avex pictures,The_Dangers_In_My_Heart,0.362,0.813,2,-9.44,0,0.0478,0.262,0.0552,0.103,0.162,150.146,4,100311
31bx28ahr4hEltqnjcKlzK,Yamada's theme,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,20,0,avex pictures,The_Dangers_In_My_Heart,0.878,0.291,0,-18.394,1,0.0679,0.991,0.91,0.146,0.943,110.001,4,81576
3QXjSWHvFCvfHGahHqHOIp,our conversation,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,17,0,avex pictures,The_Dangers_In_My_Heart,0.637,0.0419,2,-15.147,1,0.188,0.943,0.163,0.0928,0.462,116.821,4,140901
62fSiYJtBXdJMO6Ok4njJy,feeling conscious,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,23,0,avex pictures,The_Dangers_In_My_Heart,0.441,0.0205,9,-24.538,1,0.0591,0.928,0.887,0.11,0.179,163.867,5,105061
1JCJlnIJGKiSUBrRjAbmTY,thinking,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,19,0,avex pictures,The_Dangers_In_My_Heart,0.348,0.0277,2,-21.557,0,0.0367,0.957,0.103,0.12,0.0392,119.909,4,154506
6iNQlvAuNopbg9rMcbxpFo,the shine,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,24,0,avex pictures,The_Dangers_In_My_Heart,0.423,0.227,2,-13.242,1,0.0365,0.881,0.854,0.0864,0.0873,80.037,4,116101
6agqhn63GgbV6J1dmqr7ID,the dangers in my heart,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,27,0,avex pictures,The_Dangers_In_My_Heart,0.631,0.00414,5,-28.054,1,0.0495,0.984,0.265,0.0789,0.137,120.492,4,171413
5uJOkhUYFa6kkDrlEmZk3D,「僕は...」,「僕は...」,Atarayo,Atarayo,j-pop,2024,2024-01-08,58,0,A.S.A.B,The_Dangers_In_My_Heart,0.422,0.924,2,-3.43,1,0.114,0.152,0.0,0.165,0.544,180.076,4,239761
1Vj7ZZgVpNIKqkC2bA9mpx,He's A Pirate (Save Me),He's A Pirate (Save Me),Gabry Ponte;Steve Aoki;KEL,Gabry Ponte,"italo dance,slap house,electro house,edm",2024,2024-08-02,66,0,Warner Music Central Europe,Phonk,0.336,0.935,2,-3.527,1,0.0727,0.00116,0.000121,0.319,0.235,143.892,4,153125
3HrHhTWonBqF4mDasi8xvC,BACKBONE,BACKBONE,Chase & Status;Stormzy,Chase & Status,"drum and bass,jungle,grime,uk grime,uk drill",2024,2024-08-08,74,1,EMI,Phonk,0.777,0.934,2,-0.959,1,0.254,0.285,3.86e-05,0.275,0.637,88.009,4,166448
39glDGcpBhLVMSsQhvtqHR,I Only Smoke When I Drink,I Only Smoke When I Drink,nimino,nimino,"stutter house,melodic house",2024,2024-08-22,78,0,Counter Records,Phonk,0.88,0.729,11,-6.378,0,0.176,0.334,0.0113,0.185,0.246,127.028,4,198425
69fbCB3rhoJKlOEKcWa267,Kana's theme,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,11,0,avex pictures,The_Dangers_In_My_Heart,0.777,0.623,2,-6.974,1,0.128,0.611,0.914,0.331,0.876,100.038,4,103581
7vCjTxOL3bHTntKje9dmO9,dokidoki,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,23,0,avex pictures,The_Dangers_In_My_Heart,0.523,0.0471,6,-23.427,1,0.034,0.972,0.694,0.0975,0.164,140.162,4,127528
6wp0ns4NKdMuDs1Fj64fiw,true,TVアニメ「僕の心のヤバイやつ」オリジナルサウンドトラック,kensuke ushio,kensuke ushio,anime,2024,2024-03-27,19,0,avex pictures,The_Dangers_In_My_Heart,0.627,0.128,0,-13.575,1,0.0315,0.899,0.0558,0.133,0.145,80.001,4,115368
3bmsaFp11I9pbicxzlStf3,nadaaniyan,nadaaniyan,Akshath,Akshath,"indian indie,hindi indie,hindi pop",2024,2024-05-19,69,0,Universal Music India Pvt Ltd.,Indie_Beats,0.698,0.334,6,-6.297,0,0.0291,0.721,0.0,0.0836,0.694,94.123,4,171063
0M0ANKNzmM4Odd7FNKghzW,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,Mitraz,"indian indie,hindi indie,desi pop,desi,hindi pop",2024,2024-01-19,74,0,T-Series,Indie_Beats,0.763,0.587,8,-8.299,0,0.0381,0.358,6.03e-06,0.13,0.794,106.977,4,171147
02WKo37gebkkQKor2TCuTk,Beeper Funk - Slowed,Beeper Funk (Slowed),DJ Paulinho Mondi Da Baixa Baviera;Mc Vitorioso,DJ Paulinho Mondi Da Baixa Baviera,"phonk,brazilian phonk",2024,2024-08-09,67,0,All Ways Dance,Phonk,0.939,0.724,1,-0.467,1,0.0974,0.221,7.32e-05,0.3,0.894,123.022,4,103375
19xg284tQrdnm4zZGnajs0,Faz de Chicote,Faz de Chicote,Lyu;ITALO SENA;DJ PBeats;DJ VYZ,Lyu,"phonk,brazilian phonk,brazilian funk",2024,2024-09-17,67,1,DJ PBEATS,Phonk,0.79,0.56,6,-10.23,0,0.269,0.00852,0.000688,0.121,0.627,130.067,4,150569
5Uph2AVeAtXBBdNIBUKeB1,UH VEI VEI,UH VEI VEI,KREZUS,KREZUS,"phonk,brazilian phonk",2024,2024-10-04,64,0,KREZUS,Phonk,0.779,0.713,5,-5.253,0,0.0591,0.701,0.892,0.0803,0.599,129.96,4,90461
6yKJ79xxOazt97C09GvxSK,SLAVA FUNK!,SLAVA FUNK! (Remixes),MVSTERIOUS;Hxmr;yngastrobeatz.,MVSTERIOUS,"phonk,brazilian phonk",2024,2024-11-11,71,0,MNRC,Phonk,0.548,0.919,8,0.655,1,0.0567,0.00861,0.00527,0.103,0.308,104.089,4,113169
466x7CJlVwiFdNTLvIXwZl,FUNK UNIVERSO,FUNK UNIVERSO,Irokz,Irokz,"phonk,brazilian phonk",2024,2024-07-03,71,0,Rylaris Music Group,Phonk,0.503,0.874,7,-0.986,0,0.0508,0.0349,0.964,0.289,0.205,127.871,4,127500
7xsDWgQfb3szawKuUZyk5N,MAZKO,MAZKO,S4nri0;MC LyC4N,S4nri0,"phonk,brazilian phonk",2024,2024-10-25,68,0,broke,Phonk,0.709,0.565,5,-11.07,1,0.0975,0.708,0.344,0.15,0.709,130.195,4,75692
6xBpb9zNWlRHTslOAe6kXF,Slide da Treme Melódica v2,Slide da Treme Melódica v2,DJ FNK;Polaris,DJ FNK,"phonk,brazilian phonk",2024,2024-05-17,67,0,Polaris Records UK,Phonk,0.768,0.897,10,-0.522,1,0.126,0.0352,0.0,0.156,0.155,140.025,4,165107
6jHKYVdEP3LdDeXwCYMHAv,AUTOMOTIVO MANGOS,AUTOMOTIVO MANGOS,DJ BRZ 013,DJ BRZ 013,"phonk,brazilian phonk",2024,2024-06-21,65,1,"10X Records, LLC",Phonk,0.935,0.795,6,0.907,1,0.292,0.627,0.847,0.107,0.811,129.944,4,95066
6kJjlOWBwnDwIBsvlwTNIF,BAD PARENTING FUNK,BAD PARENTING FUNK,DJ CEREJASS;Sayfalse,DJ CEREJASS,"phonk,brazilian phonk,funk",2024,2024-10-22,65,0,0to8,Phonk,0.777,0.798,1,-0.705,1,0.247,0.66,0.0907,0.133,0.508,140.153,4,87834
5hL2t5WyC9bibNDVkhVvDx,NEXT!,NEXT!,NCTS,NCTS,"phonk,brazilian phonk",2024,2024-06-07,75,0,broke,Phonk,0.632,0.75,1,-2.219,0,0.0297,0.0894,0.0839,0.182,0.333,129.945,4,99692
6DI3lah2sebJfcVEYFwBQf,O Yaara - Trosk Remix,O Yaara (Trosk Remix),Kaavish;Trosk,Kaavish,"hindi indie,indian indie,ghazal,sufi,desi,tropical house",2024,2024-06-06,51,0,Giraffe Music,Indie_Beats,0.384,0.658,10,-6.297,1,0.0484,0.582,1.65e-05,0.108,0.287,140.142,4,243428
5ByLpy1feHoHXoM4IC4BvW,Paaro,Paaro,Aditya Rikhari,Aditya Rikhari,"hindi indie,indian indie,desi pop,hindi pop",2024,2024-03-26,72,0,Universal Music India Pvt Ltd.,Indie_Beats,0.623,0.424,6,-10.633,0,0.0665,0.552,3.3e-06,0.167,0.425,140.052,4,153214
0Yf9Tgv5f55njDQeuRUnQH,"Tenu Sang Rakhna (From ""Jigra"")","Tenu Sang Rakhna (From ""Jigra"")",Achint;Arijit Singh;Anumita Nadesan;Varun Grover,Achint,"gujarati garba,gujarati pop,hindi pop,bollywood,desi,bangla pop,indian indie,hindi indie,ghazal",2024,2024-10-03,70,0,Saregama India Ltd,Indie_Beats,0.604,0.354,2,-6.716,1,0.0249,0.845,0.000148,0.0921,0.277,110.036,4,249818
5Wf61wso1rDW8lvhX6Ccry,Ratiyaan,Ratiyaan,Hansika Pareek;Sagnik Kolay;Soham Majumdar,Hansika Pareek,"indian indie,hindi indie",2024,2024-07-23,63,0,StereoAux Entertainment Private Limited,Indie_Beats,0.633,0.373,1,-9.84,1,0.0459,0.924,4.17e-06,0.0877,0.559,97.388,4,175181
1TtX2QDYyCkJ0567Fanbas,Kehne Lagaa,Kehne Lagaa,Rushil Aswal,Rushil Aswal,"hindi indie,indian indie",2024,2024-09-07,64,0,Mashooriya Originals,Indie_Beats,0.591,0.414,8,-15.752,1,0.0403,0.85,0.000421,0.106,0.615,99.809,4,263550
1WXLlS4NR1Fzg44gF54ESK,Sukoon,Sukoon,gini,gini,"indian indie,hindi indie",2024,2024-07-10,49,0,Molfa,Indie_Beats,0.583,0.274,0,-9.778,0,0.0293,0.584,3.17e-05,0.126,0.378,121.859,4,186393
2Repz4eP8qEqOVz8CltLZ0,Baawra,Baawra,Kushagra;Tanishka Bahl;Akash Rajput,Kushagra,"indian indie,hindi indie,desi pop,hindi pop",2024,2024-08-09,62,0,EYP Creations,Indie_Beats,0.454,0.215,0,-14.226,1,0.0543,0.863,0.0,0.109,0.383,139.871,4,268000
487NdFWy4ie4r5xb0avzKw,Dilshad,Dilshad,Yawar Abdal;Sifar,Yawar Abdal,"indian indie,hindi indie,sufi",2024,2024-11-27,56,0,Universal Music India Pvt Ltd.,Indie_Beats,0.581,0.246,3,-13.097,0,0.0314,0.926,3.82e-06,0.195,0.315,139.848,3,223714
5zK7gzWMZlT4TUf2iN2Wjw,Dekha Hi Nahi,Uff,Osho Jain,Osho Jain,"hindi indie,indian indie",2024,2024-10-10,71,0,Osho Jain,Indie_Beats,0.569,0.221,4,-12.755,1,0.0595,0.791,0.0,0.101,0.384,156.24,4,221057
4XA2TXEycTQL3xhPV7L2kt,Savera,Savera,Iqlipse Nova;Anubha Bajaj,Iqlipse Nova,"indian indie,hindi indie",2024,2024-06-13,62,0,Sony Music India / Brown,Indie_Beats,0.775,0.418,6,-10.342,1,0.0327,0.527,0.0,0.108,0.822,108.057,4,143472
3anHs4ijBd3Iw0E0fBPwtH,Kashish,Kashish,Ashish Bhatia;Omkar Singh;Kashish Ratnani,Ashish Bhatia,,2024,2024-06-11,78,0,Sony Music India / Nine,Indie_Beats,0.785,0.576,0,-6.473,1,0.0747,0.256,0.0,0.109,0.47,96.043,4,193124
0eCajpR75pDW0r64U6hP2x,Jo Tum Mere Ho,Jo Tum Mere Ho,Anuv Jain,Anuv Jain,"indian indie,hindi indie,hindi pop",2024,2024-08-02,83,0,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),Indie_Beats,0.46,0.302,1,-12.934,0,0.0398,0.661,0.0,0.293,0.176,123.871,5,251813
6nRGPf5tpeJtKpXZO5cgIT,Paro,Paro,Aditya Rikhari;UNPLG'd,Aditya Rikhari,"hindi indie,indian indie,desi pop,hindi pop",2024,2024-11-12,79,0,Universal Music India Pvt Ltd.,Indie_Beats,0.694,0.292,10,-9.85,0,0.139,0.907,0.0,0.143,0.733,150.495,4,70400
01JcMZVoGUIWpCacWTiJzb,Jaadugari,Jaadugari,maahi;Shayra Apoorva,maahi,"indian indie,hindi indie",2024,2024-05-22,52,0,Saregama India Ltd,Indie_Beats,0.619,0.364,7,-9.447,1,0.127,0.288,0.0,0.322,0.422,169.708,4,153882
7hDoxkN20lLb06zifzYnD2,"Ishq - From ""Lost;Found""","Ishq (From ""Lost;Found"")",Faheem Abdullah;Rauhan Malik;Amir Ameer,Faheem Abdullah,"hindi pop,indian indie",2024,2024-03-09,71,0,Artiste First,Indie_Beats,0.383,0.547,4,-8.862,0,0.0275,0.423,0.0466,0.147,0.236,95.068,4,228639
4xjl6sWP6L2CxuuJ2Ue3U0,Tuu,Tuu,Akanksha Bhandari,Akanksha Bhandari,"indian indie,hindi indie,bhajan,devotional",2024,2024-05-17,37,0,Universal Music India Pvt. Ltd. (on behalf of Akanksha Bhandari),Indie_Beats,0.741,0.617,2,-7.226,1,0.0281,0.65,2.1e-06,0.264,0.491,107.993,4,190000
4ByPoS1tU7Gvbimkj29GQu,Laut Aao Na,Laut Aao Na,Hansika Pareek,Hansika Pareek,"indian indie,hindi indie",2024,2024-02-10,33,0,Quick Music,Indie_Beats,0.644,0.326,2,-10.336,1,0.0287,0.817,0.0,0.0915,0.108,109.95,1,227000
5ymkm3U65CzrLbij6eerzp,CLIMA LINDO - SLOWED,CLIMA LINDO,GXMZ;Repsaj,GXMZ,"phonk,brazilian phonk,funk",2025,2025-06-06,75,0,GXMZ,Phonk,0.85,0.39,6,-5.309,0,0.0895,0.729,0.202,0.0855,0.569,169.835,4,81995
5NIZYJQRhR00YEJgpCypWk,UNO Y SOLO - Super Slowed,UNO Y SOLO,svlient,svlient,"phonk,drift phonk,brazilian phonk",2025,2025-05-09,59,0,Diverse Records,Phonk,0.745,0.931,1,-0.921,1,0.0569,0.0344,0.149,0.106,0.515,110.039,4,98220
35egmKvIZbJjbirRX7OFGe,GOZALO - Slowed,GOZALO,Ariis,Ariis,"phonk,brazilian phonk",2025,2025-09-26,78,0,Tribal Trap,Phonk,0.778,0.645,6,-2.701,1,0.427,0.406,0.00166,0.16,0.827,78.202,3,120263
1RnPdd7EKKhKN3E4o4DRsh,MONTAGEM BAILÃO,MONTAGEM BAILÃO,Repsaj;MXZI;ATLXS;Mc Jhey,Repsaj,"phonk,brazilian phonk,funk,brazilian funk,funk bruxaria",2025,2025-04-04,77,1,repsaj,Phonk,0.67,0.976,1,-2.113,1,0.044,0.027,1.59e-06,0.124,0.34,130.103,4,103727
2UbLtO7CH3jhez0n2T7uDC,MONTAGEM COMA,MONTAGEM COMA,ANDROMEDA;elysian.,ANDROMEDA,"phonk,brazilian phonk",2025,2025-06-06,79,0,Elysian Records,Phonk,0.652,0.872,11,-2.616,1,0.0356,0.000285,0.759,0.117,0.731,120.052,4,73480
2r2vr5ujMEZN9hJzwwc6Jk,Montagem Supersonic,Montagem Supersonic,KHAOS;Jmilton;Mc Jajá,KHAOS,"phonk,brazilian phonk,funk",2025,2025-07-04,81,1,KHAOS,Phonk,0.568,0.926,0,-4.836,0,0.0532,0.0056,0.046,0.329,0.624,132.031,4,87816
2VGT3UYAMvZPh49w6qb0Zk,From The Start - Slowed,From The Start,-Prey;ZMAJOR;zxnc;Emrld!,-Prey,"phonk,brazilian phonk,funk",2025,2025-11-07,2,0,void,Phonk,0.873,0.73,1,-1.459,0,0.126,0.271,2.16e-05,0.237,0.894,95.218,4,90834
72YttnPRxyHe8zCG50jYhj,NO BATIDÃO - Slowed,NO BATIDÃO,ZXKAI;slxughter,ZXKAI,"phonk,brazilian phonk",2025,2025-09-05,85,1,ZXKAI,Phonk,0.642,0.951,2,0.614,1,0.0344,0.083,0.0,0.179,0.538,108.128,4,107933
54veCY5M8Y9k92idKlJZ44,SEMPERO - Slowed,SEMPERO,QMIIR,QMIIR,"phonk,brazilian phonk",2025,2025-07-25,70,0,Sketch Music LLC,Phonk,0.855,0.842,10,-3.068,0,0.0314,0.104,0.031,0.106,0.206,104.985,4,124000
395JBsYNNT60jOUDrkoUec,Priya Phool,Unko Sweater: The Woolen Sweater,Kobid Bazra;Bikesh Bazra;Deepson Putuwar;Kriti Nepali;Sujan Chapagain,Kobid Bazra,,2025,2025-06-02,37,0,Naad Music Group,Nepali_Gem,0.246,0.232,7,-14.132,1,0.0298,0.74,0.748,0.0721,0.141,137.003,3,176889
2Glr3HhyB8KLChU10qWAFk,Kafle,Kafle,Jhuma Limbu,Jhuma Limbu,,2025,2025-04-11,51,0,Jhuma Limbu,Nepali_Gem,0.698,0.414,7,-9.321,1,0.0444,0.822,0.0,0.346,0.347,129.824,4,221538
6ks7ANL4XwxwrAIcTODGo6,"Chainejo Jindaganima - From(""Oonko Sweater[The Woolen Sweater]"")",Chainejo Jindaganima,Sujan Chapagain;ArtMandu;Salina Bk,Sujan Chapagain,,2025,2025-05-11,55,0,Artmandu Nepal,Nepali_Gem,0.467,0.646,5,-10.382,1,0.0814,0.646,6.72e-06,0.111,0.599,175.823,3,263863
2ve1Mb0G8NcaiSiWJQl7JK,VAI VAI TRAIR,VAI VAI TRAIR,DJ Asul,DJ Asul,"phonk,brazilian phonk,funk",2025,2025-07-25,74,1,INTERTONE,Phonk,0.637,0.97,9,-0.56,0,0.0564,0.346,0.0,0.55,0.433,127.878,4,90351
11gZL0HigsqfzjTHOpdFjE,MENTE MÁ,MENTE MÁ,Nakama;Mc Staff,Nakama,"phonk,brazilian phonk,funk",2025,2025-05-16,80,0,void,Phonk,0.8,0.71,3,-2.922,0,0.0346,0.297,0.0902,0.0404,0.965,129.922,4,75302
1sEoiXscPwfpnfHZX0ynl3,LOUCURA LETAL - Ultra Slowed,LOUCURA LETAL,Nakama;Nxxkz,Nakama,"phonk,brazilian phonk,funk",2025,2025-09-12,67,0,void,Phonk,0.433,0.832,0,-1.342,1,0.0355,0.0624,0.0,0.206,0.48,184.014,4,115218
5R9FQXymzyhxjAYAkdbq5Q,ACELERADA,ACELERADA,sma$her;MXZI,sma$her,"phonk,brazilian phonk,funk",2025,2025-06-27,80,0,Tribal Trap,Phonk,0.727,0.714,5,-2.734,0,0.0287,0.171,1.12e-05,0.0739,0.732,130.084,4,61269
0ZBEsHnU3wGuah9XlElxmj,Saino साइनो (Official Audio),Saino साइनो (Official Audio),Bakemono Gurung,Bakemono Gurung,,2025,2025-10-02,50,0,BakemonoG,Nepali_Gem,0.492,0.329,6,-9.494,1,0.0348,0.856,2.22e-06,0.0842,0.274,150.161,3,228891
2yTIFb9JKmzJmrcTkbKB1t,Radha,Radha,Swoopna Suman;Abhigya Ghimire,Swoopna Suman,,2025,2025-04-28,52,0,Swoopna Suman,Nepali_Gem,0.475,0.44,3,-10.042,1,0.043,0.853,3.14e-06,0.152,0.332,167.947,3,351298
47RTQoh3pzjhWLUMllNRRJ,Deewaana Deewaana,Tere Ishk Mein,A.R. Rahman;Irshad Kamil,A.R. Rahman,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",2025,2025-11-12,81,0,T-Series,Hindie,0.665,0.852,11,-5.494,0,0.0416,0.152,0.000413,0.337,0.745,136.012,3,337233
